Date,Open,High,Low,Close,Volume,Market Cap
"May 27, 2019",111.44,120.69,111.13,118.03,6355361291,7313766498
"May 26, 2019",102.7,112.67,99.74,111.42,5168378349,6902346395
"May 25, 2019",100.05,104.11,98.72,102.67,4507357465,6358963965
"May 24, 2019",88.97,102.75,88.32,99.9,5393657682,6185976031
"May 23, 2019",88.2,89.74,85.23,89.18,3208807269,5520439405
"May 22, 2019",91.51,92,87.55,88.21,3398528443,5459427424
"May 21, 2019",91.57,92.44,89.59,91.51,3145769021,5662154168
"May 20, 2019",95.34,95.34,88.57,91.49,3566921483,5659972915
"May 19, 2019",86.68,96.54,86.13,95.32,4108852208,5895349549
"May 18, 2019",89.01,89.87,85.8,86.7,3317998478,5360906927
"May 17, 2019",95.63,97.26,84.94,89,5319840521,5501612938
"May 16, 2019",101.57,106.21,92.57,95.59,6442000276,5907639439
"May 15, 2019",91.66,103.14,90.82,101.74,5168624436,6286790205
"May 14, 2019",88.05,93.37,87.66,91.62,4930071296,5659766830
"May 13, 2019",84.63,92.37,84.3,88.06,4658762984,5438466608
"May 12, 2019",89.54,93.18,83.82,84.57,5582599422,5221525879
"May 11, 2019",77.16,94.54,77.11,89.22,5491744173,5507753609
"May 10, 2019",74.19,78.72,73.04,77.17,3051537532,4762537746
"May 09, 2019",74.59,75.93,72.99,74.18,2436426305,4576943366
"May 08, 2019",74.65,75.32,73.1,74.62,2532851418,4603102252
"May 07, 2019",74.98,78.01,74.67,74.69,3088433048,4606527091
"May 06, 2019",76.03,76.39,72.33,74.98,2933488799,4623334243
"May 05, 2019",78,78.15,75.54,75.98,2650746461,4683927727
"May 04, 2019",79.31,82.02,75.8,78.06,3502670655,4810952019
"May 03, 2019",73.76,80.42,73.44,79.33,3850339792,4887671308
"May 02, 2019",73.68,74.52,73.1,73.78,2903392114,4544823994
