Close,Volume,Volatility,30 upper band,30 lower band,Crossover,UpperDiff,UpperGrad,LowerDiff,LowerGrad,CrossDiff,CrossGrad
73.78,2903392114,0.019246408240715662,119.73371862702211,63.62428137297792,103.24171132454171,5.193718627022108,-1.461006199787363,50.91571862702209,-1.1283271335459517,29.46171132454171,-0.9801490604229741
79.33,3850339792,0.08798689020547087,119.73371862702211,63.62428137297792,104.22186038496469,5.193718627022108,-1.461006199787363,50.91571862702209,-1.1283271335459517,24.891860384964687,-0.9801490604229741
78.06,3502670655,0.07968229566999742,119.73371862702211,63.62428137297792,103.76539379203973,5.193718627022108,-1.461006199787363,50.91571862702209,-1.1283271335459517,25.70539379203973,0.4564665929249543
75.98,2650746461,0.03435114503816793,119.73371862702211,63.62428137297792,102.64636737301129,5.193718627022108,-1.461006199787363,50.91571862702209,-1.1283271335459517,26.666367373011283,1.1190264190284438
74.98,2933488799,0.0541477727393972,119.73371862702211,63.62428137297792,101.77457522685097,5.193718627022108,-1.461006199787363,50.91571862702209,-1.1283271335459517,26.794575226850966,0.8717921461603169
74.69,3088433048,0.04471816842950868,119.73371862702211,63.62428137297792,101.3689389840558,5.193718627022108,-1.461006199787363,50.91571862702209,-1.1283271335459517,26.678938984055804,0.4056362427951683
74.62,2532851418,0.029750737067810222,119.73371862702211,63.62428137297792,101.29758637510153,5.193718627022108,-1.461006199787363,50.91571862702209,-1.1283271335459517,26.677586375101527,0.07135260895427109
74.18,2436426305,0.03963332434618511,119.73371862702211,63.62428137297792,101.14356194689512,5.193718627022108,-1.461006199787363,50.91571862702209,-1.1283271335459517,26.963561946895112,0.15402442820641227
77.17,3051537532,0.07360373202021502,119.73371862702211,63.62428137297792,103.25358013464202,5.193718627022108,-1.461006199787363,50.91571862702209,-1.1283271335459517,26.08358013464202,-2.1100181877469026
89.22,5491744173,0.19535978480161406,119.73371862702211,63.62428137297792,112.95927453311037,5.193718627022108,-1.461006199787363,50.91571862702209,-1.1283271335459517,23.739274533110375,-9.705694398468353
84.57,5582599422,0.11067754522880471,119.73371862702211,63.62428137297792,114.34618497712225,5.193718627022108,-1.461006199787363,50.91571862702209,-1.1283271335459517,29.776184977122256,-1.3869104440118747
