Date,Open,High,Low,Close,Volume,Market Cap
"Dec 08, 2019",7551.34,7634.61,7476.09,7564.35,15409908086,136847419896
"Dec 07, 2019",7547.27,7589.95,7525.71,7556.24,15453520564,136686769529
"Dec 06, 2019",7450.56,7547,7392.18,7547,18104466307,136504883935
"Dec 05, 2019",7253.24,7743.43,7232.68,7448.31,18816085231,134706455048
"Dec 04, 2019",7320.13,7539.78,7170.92,7252.03,21664240918,131143073943
"Dec 03, 2019",7323.98,7418.86,7229.36,7320.15,14797485769,132359942301
"Dec 02, 2019",7424.04,7474.82,7233.4,7321.99,17082040706,132378982377
"Dec 01, 2019",7571.62,7571.62,7291.34,7424.29,18720708479,134215145410
"Nov 30, 2019",7764.06,7836.1,7515.85,7569.63,17158194786,136829391049
"Nov 29, 2019",7466.73,7781.18,7460.76,7761.24,19709695456,140280108521
"Nov 28, 2019",7536.82,7730.07,7454.12,7463.11,19050116751,134879411013
"Nov 27, 2019",7220.88,7619.69,6974.17,7531.66,23991412764,136102712894
"Nov 26, 2019",7145.16,7320.23,7098.57,7218.37,21129505542,130429018720
"Nov 25, 2019",7039.98,7319.86,6617.17,7146.13,42685231262,129112952930
"Nov 24, 2019",7398.63,7408.58,7029.29,7047.92,30433517289,127327398565
"Nov 23, 2019",7296.16,7442.26,7151.42,7397.8,21008924418,133636205957
"Nov 22, 2019",7643.57,7697.38,6936.71,7296.58,34242315785,131791783672
"Nov 21, 2019",8023.64,8110.1,7597.38,7642.75,22514243371,138031885379
"Nov 20, 2019",8203.61,8237.24,8010.51,8027.27,20764300437,144962727398
"Nov 19, 2019",8305.13,8408.52,8099.96,8206.15,21083613816,148178376843
"Nov 18, 2019",8573.98,8653.28,8273.57,8309.29,21579470673,150025712267
"Nov 17, 2019",8549.47,8727.79,8500.97,8577.98,18668638897,154861842425
"Nov 16, 2019",8491.17,8592,8473.97,8550.76,16495389808,154354054194
"Nov 15, 2019",8705.71,8730.87,8484.84,8491.99,21796856471,153277483626
"Nov 14, 2019",8811.94,8826.94,8692.55,8708.1,19084739975,157160974644
"Nov 13, 2019",8812.03,8836.84,8761.65,8808.26,17545755405,158949942842
"Nov 12, 2019",8759.75,8853.77,8685.43,8815.66,20309769107,159068712900
"Nov 11, 2019",9056.92,9081.28,8700.61,8757.79,20265510765,158009772437
"Nov 10, 2019",8812.49,9103.83,8806.16,9055.53,20587919881,163364406732
"Nov 09, 2019",8809.47,8891.82,8793.16,8813.58,17578630606,158981489715
"Nov 08, 2019",9265.37,9272.76,8775.53,8804.88,24333037836,158808570729
"Nov 07, 2019",9352.39,9368.48,9202.35,9267.56,22700383839,167138722904
"Nov 06, 2019",9340.86,9423.24,9305.91,9360.88,23133895765,168806151583
"Nov 05, 2019",9413,9457.42,9256.93,9342.53,26198609048,168459778835
"Nov 04, 2019",9235.61,9505.05,9191.49,9412.61,26170255634,169706332936
"Nov 03, 2019",9324.79,9379.81,9141.25,9235.35,21132220847,166495319475
"Nov 02, 2019",9259.78,9377.49,9249.59,9324.72,21242676385,168090392935
"Nov 01, 2019",9193.99,9275.66,9132.05,9261.1,24324691031,166928044164
"Oct 31, 2019",9202.46,9383.16,9028.72,9199.58,26583653947,165804227835
"Oct 30, 2019",9422.46,9426.87,9085.37,9205.73,27706531577,165899500650
"Oct 29, 2019",9248.44,9516.18,9232.65,9427.69,28426779937,169883866262
"Oct 28, 2019",9565.1,9805.12,9256.15,9256.15,30948255332,166777392742
"Oct 27, 2019",9241.71,9749.53,9112.54,9551.71,32593129501,172087039875
"Oct 26, 2019",8667.58,10021.74,8662.62,9244.97,44496255609,166547360782
"Oct 25, 2019",7490.7,8691.54,7479.98,8660.7,28705065488,156006603607
"Oct 24, 2019",7509.73,7532.87,7446.99,7493.49,16268708849,134968410276
"Oct 23, 2019",8076.23,8093,7469.32,7514.67,21942878958,135337364282
"Oct 22, 2019",8243.4,8296.65,8074.46,8078.2,16803377857,145469660005
"Oct 21, 2019",8225.12,8296.69,8196.42,8243.72,15868748866,148432733155
"Oct 20, 2019",7997.81,8281.82,7949.44,8222.08,15504249442,148026597064
"Oct 19, 2019",7973.8,8082.63,7944.78,7988.56,13797825640,143808163807
"Oct 18, 2019",8100.93,8138.41,7902.16,7973.21,15651592610,143517630376
"Oct 17, 2019",8047.81,8134.83,8000.94,8103.91,14313052244,145853994298
"Oct 16, 2019",8204.67,8216.81,7985.09,8047.53,16071646996,144823993562
"Oct 15, 2019",8373.46,8410.71,8182.71,8205.37,15220412632,147650082215
"Oct 14, 2019",8320.83,8390.21,8284.13,8374.69,15151387859,150680499056
"Oct 13, 2019",8336.9,8470.99,8276.61,8321.01,13808286059,149700817939
"Oct 12, 2019",8315.66,8415.24,8313.34,8336.56,14532641605,149965767624
"Oct 11, 2019",8585.26,8721.78,8316.18,8321.76,19604381101,149685618275
"Oct 10, 2019",8585.28,8625.27,8471.93,8586.47,17618660671,154430515160
"Oct 09, 2019",8229.84,8627.71,8169.3,8595.74,19384942333,154579656110
"Oct 08, 2019",8246.85,8332.72,8185.76,8228.78,15592264032,147966069982
"Oct 07, 2019",7989.12,8308.45,7905.77,8245.62,18009742607,148252589805
"Oct 06, 2019",8149.88,8161.41,7958.85,7988.16,13160830305,143607672862
"Oct 05, 2019",8210.15,8215.53,8071.12,8151.5,12200497197,146529229668
"Oct 04, 2019",8259.49,8260.06,8151.24,8205.94,13139456229,147491804056
"Oct 03, 2019",8390.77,8414.23,8146.44,8259.99,13668823409,148448162840
"Oct 02, 2019",8344.21,8393.04,8227.7,8393.04,13125712443,150823797662
"Oct 01, 2019",8299.72,8497.69,8232.68,8343.28,15305343413,149913972768
"Sep 30, 2019",8104.23,8314.23,7830.76,8293.87,17115474183,149011567415
"Sep 29, 2019",8246.04,8261.71,7990.5,8104.19,13034629109,145590374681
"Sep 28, 2019",8251.27,8285.62,8125.43,8245.92,14141152736,148122503616
"Sep 27, 2019",8113.1,8271.52,7965.92,8251.85,16408941156,148212635834
"Sep 26, 2019",8487.67,8515.69,7895.63,8118.97,19258205289,145812492488
"Sep 25, 2019",8603.43,8744.83,8325.4,8486.99,21744728353,152404005091
"Sep 24, 2019",9729.32,9804.32,8370.8,8620.57,25002886689,154785821876
"Sep 23, 2019",10067.96,10074.24,9727.14,9729.32,15144925408,174674558023
"Sep 22, 2019",10024.12,10074.44,9922.53,10070.39,13199651698,180784051699
"Sep 21, 2019",10183.65,10188.1,10000.71,10019.72,13425266806,179853287294
"Sep 20, 2019",10266.32,10285.87,10132.19,10181.64,14734189639,182738947696
"Sep 19, 2019",10200.5,10295.67,9851.69,10266.41,19937691247,184240949577
"Sep 18, 2019",10247.8,10275.93,10191.47,10198.25,16169268880,182998899156
"Sep 17, 2019",10281.51,10296.77,10199.74,10241.27,15304603363,183748515828
"Sep 16, 2019",10347.22,10386.87,10189.74,10276.79,15160167779,184366827555
"Sep 15, 2019",10356.47,10387.03,10313.09,10347.71,12043433567,185618174384
"Sep 14, 2019",10345.4,10422.13,10291.69,10358.05,13468713124,185784300332
"Sep 13, 2019",10415.36,10441.49,10226.6,10360.55,14109864675,185809163035
"Sep 12, 2019",10176.82,10442.25,10099.24,10410.13,15323563925,186678943059
"Sep 11, 2019",10123.03,10215.95,9980.78,10178.37,15428063426,182502788242
"Sep 10, 2019",10336.41,10394.35,10020.57,10115.98,14906809639,181360731383
"Sep 09, 2019",10443.23,10450.31,10144.93,10334.97,17595943368,185263578990
"Sep 08, 2019",10518.11,10595.64,10409.09,10441.28,13670567493,187150078007
"Sep 07, 2019",10353.93,10558.67,10348.92,10517.25,15307366476,188488525926
"Sep 06, 2019",10578.2,10898.76,10292.3,10353.3,19536574783,185530405363
"Sep 05, 2019",10588.18,10627.27,10516.42,10575.53,14551239508,189492405383
"Sep 04, 2019",10621.18,10762.64,10434.71,10594.49,16742664769,189810010608
"Sep 03, 2019",10345.73,10736.1,10308.55,10623.54,19384917989,190312487956
"Sep 02, 2019",9757.47,10396.59,9730.65,10346.76,17248102294,185333114163
"Sep 01, 2019",9630.59,9796.76,9582.94,9757.97,11445355859,174768292883
"Aug 31, 2019",9597.54,9673.22,9531.8,9630.66,11454806419,172470743516
"Aug 30, 2019",9514.84,9656.12,9428.3,9598.17,13595263986,171869216524
"Aug 29, 2019",9756.79,9756.79,9421.63,9510.2,17045878501,170274910132
"Aug 28, 2019",10203.43,10279.37,9716.66,9754.42,17603790323,174627460400
"Aug 27, 2019",10372.83,10381.33,10087.3,10185.5,14762609503,182325540955
"Aug 26, 2019",10126.3,10512.33,10126.3,10370.82,18438654080,185625235889
"Aug 25, 2019",10160.74,10304.62,10008.79,10138.52,14153856610,181450186164
"Aug 24, 2019",10407.64,10418.02,9982.3,10159.96,15451030650,181813631752
"Aug 23, 2019",10136.31,10442.44,10078.19,10407.97,15627023886,186231409722
"Aug 22, 2019",10142.52,10233,9831.46,10131.06,17097508856,181257125783
"Aug 21, 2019",10764.57,10798.73,9962.72,10138.05,19473084768,181364502142
"Aug 20, 2019",10916.35,10947.04,10618.96,10763.23,15053082175,192530283565
"Aug 19, 2019",10350.28,10916.05,10313.2,10916.05,16038264603,195243306008
"Aug 18, 2019",10233.01,10487.07,10119.09,10345.81,12999813869,185022920955
"Aug 17, 2019",10358.72,10452.62,10086.7,10231.74,13778035685,182966857173
"Aug 16, 2019",10319.42,10524.35,9855.48,10374.34,20228207096,185500055339
"Aug 15, 2019",10038.42,10437.41,9675.32,10311.55,22899115082,184357666577
"Aug 14, 2019",10889.49,10889.56,10028.14,10051.7,19990838300,179692803424
"Aug 13, 2019",11385.05,11420.05,10830.33,10895.83,16681503537,194762696644
"Aug 12, 2019",11528.19,11528.19,11320.95,11382.62,13647198229,203441494985
"Aug 11, 2019",11349.74,11523.58,11248.29,11523.58,15774371518,205941632235
"Aug 10, 2019",11861.56,11915.66,11323.9,11354.02,18125355447,202890020455
"Aug 09, 2019",11953.47,11970.46,11709.75,11862.94,18339989960,211961319133
"Aug 08, 2019",11954.04,11979.42,11556.17,11966.41,19481591730,213788089212
"Aug 07, 2019",11476.19,12036.99,11433.7,11941.97,22194988641,213330426789
"Aug 06, 2019",11811.55,12273.82,11290.73,11478.17,23635107660,205023347814
"Aug 05, 2019",10960.74,11895.09,10960.74,11805.65,23875988832,210848822060
"Aug 04, 2019",10821.63,11009.21,10620.28,10970.18,16530894787,195907875403
"Aug 03, 2019",10519.28,10946.78,10503.5,10821.73,15352685061,193233960601
"Aug 02, 2019",10402.04,10657.95,10371.01,10518.17,17489094082,187791090996
"Aug 01, 2019",10077.44,10446.92,9922.02,10399.67,17165337858,185653203391
"Jul 31, 2019",9604.05,10085.63,9598.1,10085.63,16631520648,180028959603
"Jul 30, 2019",9522.33,9701.76,9437.34,9607.42,13829811132,171472452506
"Jul 29, 2019",9548.18,9681.65,9472.95,9519.15,13791445323,169880343827
"Jul 28, 2019",9491.63,9575.55,9252.3,9552.86,13738687093,170461958074
"Jul 27, 2019",9871.16,10167.32,9411.52,9477.68,16817809536,169099540423
"Jul 26, 2019",9913.13,9916.52,9717.98,9870.3,14495714483,176085968354
"Jul 25, 2019",9809.1,10154.25,9773.96,9911.84,15821952090,176806451137
"Jul 24, 2019",9887.73,9908.8,9614.31,9811.93,17398734322,175005760794
"Jul 23, 2019",10346.75,10346.75,9883.6,9900.77,17851916995,176572890702
"Jul 22, 2019",10596.95,10651.79,10154.92,10343.11,16334414913,184443440748
"Jul 21, 2019",10777.53,10841.89,10389.6,10599.11,17130580467,188987475962
"Jul 20, 2019",10525.82,11048.66,10451.28,10767.14,20206615155,191963691255
"Jul 19, 2019",10653.96,10716.98,10229.63,10530.73,20727426310,187725578628
"Jul 18, 2019",9698.5,10736.84,9376.8,10666.48,25187024648,190129918121
"Jul 17, 2019",9471.21,9963.13,9163.13,9693.8,24569921549,172777250515
"Jul 16, 2019",10896.65,10996.63,9448.11,9477.64,24151199070,168908640950
"Jul 15, 2019",10257.84,11052.77,9992.01,10895.09,25384047207,194147627475
"Jul 14, 2019",11381.02,11451.2,10234.58,10256.06,22486000001,182741933552
"Jul 13, 2019",11813.13,11841.96,10908.48,11392.38,21042616384,202968191001
"Jul 12, 2019",11354.3,11905.49,11179.14,11815.99,23534692797,210494417832
"Jul 11, 2019",12139.71,12144.62,11158.92,11358.66,28595327690,202324174692
"Jul 10, 2019",12571.54,13129.53,11710.98,12156.51,33627574244,216515999522
"Jul 09, 2019",12284.33,12779.13,12233.26,12573.81,28167921523,223928128583
"Jul 08, 2019",11446.6,12345.83,11393.37,12285.96,23482551458,218778355444
"Jul 07, 2019",11217.62,11541.62,11148.8,11450.85,19369044277,203881891346
"Jul 06, 2019",10982.54,11620.97,10982.54,11208.55,21092024306,199546110914
"Jul 05, 2019",11203.1,11395.66,10874.96,10978.46,23838480210,195424678267
"Jul 04, 2019",11972.72,12006.08,11166.57,11215.44,25920294033,199617404432
"Jul 03, 2019",10818.16,11968.08,10818.16,11961.27,30796494294,212867079175
"Jul 02, 2019",10588.68,10912.19,9737.88,10801.68,31015895223,192206536806
"Jul 01, 2019",10796.93,11206.44,10089.31,10583.13,29378589324,188297637574
"Jun 30, 2019",11931.99,12178.38,10799.01,10817.16,27256473494,192442065810
"Jun 29, 2019",12400.76,12400.91,11508.38,11959.37,29923961128,212739713110
"Jun 28, 2019",11162.17,12445.18,10914.49,12407.33,35087757766,220681459666
"Jun 27, 2019",13017.12,13311.14,10491.85,11182.81,39977475223,198878940964
"Jun 26, 2019",11778.58,13796.49,11755.6,13016.23,45105733173,231462117209
"Jun 25, 2019",11007.2,11790.92,11007.2,11790.92,24879684533,209647943360
"Jun 24, 2019",10853.74,11065.9,10610.43,11011.1,19271652365,195762668679
"Jun 23, 2019",10696.69,11246.14,10556.1,10855.37,20998326502,192970090355
"Jun 22, 2019",10175.92,11157.35,10107.04,10701.69,29995204861,190214124824
"Jun 21, 2019",9525.07,10144.56,9525.07,10144.56,20624008643,180293241528
"Jun 20, 2019",9273.06,9594.42,9232.48,9527.16,17846823784,169304784791
"Jun 19, 2019",9078.73,9299.62,9070.4,9273.52,15546809946,164780855869
"Jun 18, 2019",9335.47,9348.37,9004.9,9081.76,15848210536,161353637186
"Jun 17, 2019",8988.92,9416.41,8988.92,9320.35,15562951919,165573372261
"Jun 16, 2019",8841.44,9335.87,8814.56,8994.49,23348550311,159769423370
"Jun 15, 2019",8689.75,8859.13,8618.4,8838.38,18371033226,156982138835
"Jun 14, 2019",8230.9,8710.64,8183.39,8693.83,19831162906,154398880249
"Jun 13, 2019",8145.55,8311.57,8087.06,8230.92,18669407147,146160317148
"Jun 12, 2019",7925.43,8196.65,7862.36,8145.86,19034432883,144634684711
"Jun 11, 2019",8004.24,8026.39,7772.8,7927.71,17107279932,140748537530
"Jun 10, 2019",7692.28,8031.91,7586.73,8000.33,18689275117,142023351079
"Jun 09, 2019",7949.67,7975.97,7583.22,7688.08,16610726547,136465098533
"Jun 08, 2019",8036.77,8076.89,7837.61,7954.13,16522722810,141172841635
"Jun 07, 2019",7826.9,8126.15,7788.37,8043.95,19141423231,142754693588
"Jun 06, 2019",7819.63,7937.34,7571.47,7822.02,19474611077,138800725479
"Jun 05, 2019",7704.34,7901.85,7668.67,7824.23,21760923463,138824651666
"Jun 04, 2019",8210.99,8210.99,7564.49,7707.77,24609731549,136742790469
"Jun 03, 2019",8741.75,8743.5,8204.19,8208.99,22004511436,145619047341
"Jun 02, 2019",8565.47,8809.3,8561.24,8742.96,20266216022,155077231351
"Jun 01, 2019",8573.84,8625.6,8481.58,8564.02,22488303544,151890214310
"May 31, 2019",8320.29,8586.66,8172.55,8574.5,25365190957,152059886414
"May 30, 2019",8661.76,9008.31,8221.27,8319.47,29246528551,147525141134
"May 29, 2019",8718.59,8755.85,8482.73,8659.49,23473479966,153537047655
"May 28, 2019",8802.76,8807.02,8634.72,8719.96,24226919267,154590202287
"May 27, 2019",8674.07,8907.17,8668.7,8805.78,27949839564,156093754762
